"estacion","nombre","latitud","longitud"
"C01078","El Ocote",21.890278,-102.8325
"C01079","Peñuelas",21.725833,-102.272222
"C01080","Presa Canutillo",21.8375,-102.522222
"C01081","Rancho Seco",22.088333,-101.967222
"C01082","Rincón de Romos",22.231111,-102.315278
"C01083","San Francisco de Los Romo",22.078889,-102.273056
"C01084","San Gil",22.208333,-102.022222
"C01085","Tepetatillo",22.091111,-102.181389
"C01086","ARELLANO, AGS. (DGE)",21.8,-102.266667
"C01087","SANTA JULIA 107, AGS.",22,-102.283333
"C01088","Cosió",22.362778,-102.296944
"C01089","Presa 50 Aniversario",22.188611,-102.464167
"C01090","Jesús María",21.962222,-102.350556
"C01091","Los Alisos",21.742222,-102.716944
"C01092","JALTOMATE, AGS.",22.166667,-102
"C01094","El Chayote",22.286111,-102.235833
"C01095","Milpillas de Arriba",21.935,-102.550833
"C01096","Calvillito",21.835278,-102.1825
"C01097","Aguascalientes 2",21.905556,-102.265
"C01098","La Posta U.A.A.",21.9725,-102.3625
"C01099","Jesús Terán (El Muerto)",21.975833,-102.061944
"C01101","Las Presas",21.909167,-102.086944
"C01102","Pabellón de Arteaga",22.147222,-102.279167
"C01103","Alamitos Campamento",22.1775,-102.586111
"C01104","Abelardo L. Rodríguez",21.914444,-102.428611
"C01105","Los Cuartos",21.986389,-102.35
"C01106","La Primavera",21.958611,-102.475833
"C01108","Arroyo Hondo  (Cycna)",22.1825,-102.207778
"C02001","Agua Caliente",32.1075,-116.454167
"C02002","Bahía de Los Ángeles",28.603889,-113.556111
"C02003","Bataquez",32.551111,-115.068889
"C02004","Ignacio Zaragoza -Belén-",32.195278,-116.485556
"C02005","Boquilla Santa Rosa de La Misión",32.021667,-116.776944
"C02006","Chapala",29.488056,-114.363889
"C02007","Cerro Prieto",32.438056,-115.3875
"C02008","Colonia Guerrero",30.716667,-115.983333
"C02009","Colonia Juárez",32.298611,-115.016111
"C02010","Compostela",31.783333,-115.766667
"C02011","Delta",32.353056,-115.189167
"C02012","Ejido José María Morelos",28.3,-114.025833
"C02013","Ejido Plan Nacional Agrario",30.67,-115.131111
"C02014","El Alamo",31.593333,-116.054444
"C02015","El Arco",28.028611,-113.396389
"C02016","El Barril",28.3025,-112.878333
"C02017","Planta de bombeo Rosarito",32.327778,-117.047222
"C02018","EL CARRIZO, ENSENADA",31.483333,-115.666667
"C02019","El Compadre",32.3375,-116.254167
"C02020","El Mayor",32.1275,-115.278056
"C02021","El Pinal",32.183333,-116.291667
"C02022","El Rosario",30.059444,-115.723333
"C02023","El Socorro",30.320556,-115.820556
"C02024","El Testerazo",32.296389,-116.534444
"C02025","Ensenada",31.857778,-116.605833
"C02026","Isla Guadalupe",29.02,-118.278056
"C02027","Isla Cedros",28.135,-115.175
"C02028","LA ESPERANZA, ENSENADA",31.383333,-116.166667
"C02029","La Providencia",30.968611,-116.156667
"C02030","La Puerta",32.543889,-116.678333
"C02031","La Rumorosa",32.548611,-116.046389
"C02032","Las Escobas",30.579444,-115.937778
"C02033","Mexicali",32.663333,-115.467778
"C02034","Mexicali",32.55,-115.466667
"C02035","Ojos Negros",31.911667,-116.264722
"C02036","Olivares Mexicanos",32.049167,-116.680833
"C02037","Presa Morelos",32.715278,-114.728889
"C02038","Presa Rodríguez",32.446944,-116.907778
"C02039","Punta Prieta",29.158333,-114.145833
"C02040","Rancho Alegre",28.228611,-113.755278
"C02041","Nuevo Rosarito",28.634444,-114.017222
"C02042","Rosarito",32.287778,-117.001944
"C02043","San Agustín",29.9375,-114.966944
"C02044","San Borja",28.735278,-113.7525
"C02045","San Carlos",31.785278,-116.463611
"C02046","San Felipe",31.0275,-114.835278
"C02047","San Fernando",29.983333,-115.233333
"C02048","San José",31.066667,-115.583333
"C02049","San Juan de Dios Norte",32.1325,-116.165
"C02050","San Juan de Dios Sur",30.184444,-115.1375
"C02051","San Luis Baja California",29.727222,-114.710833
"C02052","San Luis Gonzaga",30.083333,-114.616667
"C02053","San Miguel",28.583333,-113.95
"C02054","San Rafael",31.033333,-115.983333
"C02055","San Telmo",30.95,-116.1
"C02056","San Vicente",31.329167,-116.247778
"C02057","Santa Catarina Norte",31.657222,-115.823889
"C02058","Santa Catarina Sur",29.721944,-115.130278
"C02059","Santa Clara",31.080556,-115.286111
"C02060","Santa Cruz",30.878611,-115.627778
"C02061","Santa Gertrudis",28.075,-113.091667
"C02062","Santa Isabel",31.871111,-115.817222
"C02063","Santa María del Mar",30.401667,-115.888333
"C02064","Santo Domingo",31.633333,-116.376944
"C02065","Santo Tomás",31.791944,-116.406111
"C02066","Laguna Hanson A. Sierra de Juárez",32.003611,-115.948333
"C02067","Tepic",31.158333,-115.720556
"C02068","Tijuana",32.525,-117.041667
"C02069","Valle de Las Palmas",32.370278,-116.653611
"C02070","Valle Redondo",32.517778,-116.756111
"C02071","Colonia Valle de La Trinidad",31.355833,-115.696389
"C02072","Presa Emilio Lopez Zamora",31.895833,-115.597222
"C02073","Tijuana",32.524167,-117.074167
"C02075","Santa Gertrudis Misión",28.050556,-113.399722
"C02076","Las Palomas",28.218333,-113.084444
"C02077","La Misión",32.101944,-116.811111
"C02078","Rancho P. P. Cuchuma",32.568889,-116.661111
"C02079","El Alamar",31.835556,-116.203889
"C02082","GUERRERO NEGRO, MULEGÉ",28,-114.033333
"C02084","El Progreso",29.9675,-115.190833
"C02085","San Regis",28.597222,-113.754722
"C02086","Ejido Jacumé",32.590556,-116.191667
"C02087","Ejido Doctor Oviedo Mota",32.228889,-115.169444
"C02088","Ejido Héroes de La Independencia",31.610278,-115.9375
"C02089","Ejido Emilio Lopez Zamora",31.104167,-116.168333
"C02090","Ejido Eréndira",31.274444,-116.392222
"C02091","Ejido Ignacio  Lopez Rayón",31.287778,-116.264444
"C02092","Ejido San Matías",31.331389,-115.543611
"C02093","Ejido Valle de La Trinidad",32.356111,-115.748889
"C02094","El Farito",31.983333,-116.666667
"C02095","La Bocana de Santo Tomás",29.866667,-115
"C02096","La Calentura",31.270278,-116.036944
"C02097","Laguna Salada",32.223889,-115.690556
"C02098","NEJI, TECATE",32.583333,-116.183333
"C02099","Rancho Los Algodones",30.781389,-115.175
"C02100","Ejido Leandro Valle",31.266667,-115.766667
"C02101","El Centinela",32.575278,-115.741944
"C02102","La Ventana",31.439722,-115.053611
"C02103","PDTE. NICOLAS BRAVO",32.2,-115.716667
"C02104","El Ciprés",31.790278,-116.588056
"C02105","San Pedro Mártir (Parque Nacional)",30.968889,-115.581667
"C02106","Maneadero",31.695556,-116.572778
"C02107","Percebú",30.885556,-114.779167
"C02108","Punta Banda",31.713889,-116.666111
"C02109","Santa Rosalita",28.668056,-114.236944
"C02110","Guayaquil",29.967222,-115.096944
"C02111","Ejido Nuevo Baja California",30.517222,-115.931389
"C02112","ROSARITO, TIJUANA",32.516667,-116.883333
"C02114","Ejido Carmen Serdán",32.243611,-116.584444
"C02115","EJIDO MATAMOROS,TIJUANA",32.516667,-116.883333
"C02117","RANCHO SAN ANGEL",31.483333,-116.25
"C02118","Valle de San Rafael",31.918889,-116.234167
"C02119","Cancio",32.309722,-116.6
"C02120","Ejido México",31.072222,-116.206111
"C02121","El Hongo",32.516389,-116.302778
"C02122","Real del Castillo Viejo",31.951389,-116.745833
"C02124","El Carrizo 2",32.490556,-116.683889
"C02128","SAN RAFAEL, ENSENADA",31.083333,-116.016667
"C02131","Ejido Rubén Jaramillo",30.923611,-116.1275
"C02132","Ejido Zarahemila",30.690278,-116.006389
"C02134","Ejido Cuernavaca",32.561667,-115.305556
"C02136","Agua Hechicera",32.536944,-116.62
"C02137","Colonia Mariana",32.258611,-115.322222
"C02138","Colonia Siete",32.53,-115.411111
"C02139","Colonia Rodríguez",32.418611,-115.036111
"C02140","Colonia Zaragoza",32.610278,-115.531111
"C02141","Compuerta Benassini",32.570278,-115.110833
"C02142","Ejido Guadalajara",32.547778,-114.878611
"C02143","Ejido Plan Libertador",32.4,-117
"C02144","Ensenada Blanca",28.410556,-113.863889
"C02145","Rancho Williams",32.624444,-114.877778
"C02146","Colonia San Pedro Mártir",31.0375,-115.204167
"C02147","PLANTA TIJUANA, TIJUANA",32.3,-117.033333
"C02148","San Felipe",31.029167,-114.839444
"C02149","Puertecitos",30.367222,-114.808333
"C02150","Punta Final",29.7375,-114.31
"C02151","Agua de Chale",30.638056,-114.75
"C02152","Ejido José María Pino Suarez",32.372778,-116.068056
"C02153","Ejido Uruapan",31.618611,-116.455
"C02154","Colonia Zacatecas",32.060278,-115.059444
"C02155","COLONIA CARRANZA",32.166667,-115.15
"C02156","El Florido",32.472222,-116.821111
"C02160","Ejido Jamaú",31.502778,-115.725
"C02162","Camalajue",29.683333,-114.166667
"C02163","Ejido Nuevo León",32.412778,-115.191944
"C02164","Ejido El Porvenir",32.106389,-115.852222
"C02165","Mesa de San Jacinto",30.884444,-116.123611
"C02166","San Pedro Mártir (Obs. Astron.)",31.044167,-115.458889
"C02167","Rancho Meling",30.973056,-115.745278
"C03001","Aeropuerto Viejo",24.15,-110.283333
"C03002","Bahía Tortugas",27.688889,-114.897222
"C03003","Boca del Salado",23.288611,-109.437778
"C03004","Buenavista de Loreto",25.120833,-111.813333
"C03005","Cabo San Lucas",22.881944,-109.9125
"C03006","Cadege",26.376111,-112.5125
"C03007","Caduaño",23.331944,-109.947222
"C03008","Comondú",26.058333,-111.825
"C03009","El Aguajito",24.838889,-111.127222
"C03010","El Alamo",27.1,-112.933333
"C03011","El Cajoncito",24.145833,-110.205556
"C03012","El Paso de Iritu",24.779722,-111.15
"C03013","El Pilar",24.469722,-111.001667
"C03014","El Molino",24.840278,-111.783333
"C03015","El Rosario",23.861111,-110.655556
"C03016","El Rosarito",26.764167,-112.418611
"C03017","El Tablón",27.766667,-113.35
"C03018","El Triunfo",23.802222,-110.109167
"C03019","Guadalupe",26.922222,-112.408333
"C03020","Iraky",24.828611,-111.218889
"C03021","La Aguja",23.983333,-110.883333
"C03022","La Angostura",25.053333,-111.122222
"C03023","Lagunillas",24.021667,-110.355278
"C03024","La Maquina",25.466667,-111.183333
"C03025","La Palma",27.566667,-112.6
"C03026","La Paz",24.116667,-110.316667
"C03027","La Poza Grande",25.761111,-112.0375
"C03028","La Poza Honda",25.368056,-111.519444
"C03029","La Purísima",26.181944,-112.077778
"C03030","La Ribera",23.597222,-109.586111
"C03031","La Soledad Norte",24.8125,-110.980556
"C03032","Las Barracas",23.472222,-109.452778
"C03033","Las Cruces",25.397222,-111.755
"C03034","Las Lagunas",27.6,-113.566667
"C03035","Loreto",26.012778,-111.343333
"C03036","Los Divisaderos",23.893056,-110.143056
"C03037","San Juan de Los Planes",23.968056,-109.936111
"C03038","Mulegé",26.888889,-111.984444
"C03039","Ojo de Agua",26.324167,-111.984722
"C03040","El Ciruelito",23.878056,-110.113056
"C03041","Patrocinio",26.820833,-112.797222
"C03042","Las Pocitas",24.391667,-111.108333
"C03043","Puerto Adolfo Lopez Mateos",25.195278,-112.111111
"C03044","San Lucas",27.221389,-112.220556
"C03045","Puerto San Carlos",24.791667,-112.111111
"C03046","Puerto Cortes",24.478056,-111.822222
"C03047","Punta Abreojos",26.715556,-113.574167
"C03048","Boca de La Sierra",23.385278,-109.816944
"C03049","San Antonio Sur",23.806944,-110.058333
"C03050","San Bartolo",23.741667,-109.840278
"C03051","San Felipe",23.108333,-109.854167
"C03052","San Ignacio",27.298611,-112.875
"C03053","San Jacinto",23.2375,-110.068056
"C03054","San Javier",25.865278,-111.544444
"C03055","San José de Gracia",26.588889,-112.722222
"C03056","San José del Cabo",23.069444,-109.706944
"C03057","San Juanico",26.256944,-112.482778
"C03058","San Pedro",23.925,-110.263889
"C03060","Santa Gertrudis",23.533333,-110.074444
"C03061","Santa Rosalía",27.338889,-112.269722
"C03062","Santiago",23.482222,-109.718333
"C03063","Santo Domingo",25.490278,-111.915278
"C03064","Sierra de La Laguna",23.548611,-110.095833
"C03065","Tepentú",25.091667,-111.325556
"C03066","Todos Santos",23.448611,-110.223333
"C03067","Yeneka",23.270833,-109.779167
"C03068","Villa Constitución",25.032222,-111.670278
"C03069","Villa Insurgentes",25.261667,-111.774444
"C03070","Vizcaíno",27.983333,-114.133333
"C03071","ZONA PILOTO, LORETO",25.2,-111.866667
"C03072","El Coyote",26.773611,-111.909722
"C03073","Gustavo Díaz Ordaz",27.647222,-113.443056
"C03074","La Paz",24.134722,-110.336111
"C03075","San Pedro de La Presa",24.844444,-110.973611
"C03076","Todos Santos",23.406389,-110.201667
"C03077","El Carrizal",23.755556,-110.270556
"C03084","VILLA INSURGENTES",26.083333,-111.916667
"C03092","VILLA CONSTITUCION",25.05,-111.65
"C03093","San Bruno",27.154167,-112.152778
"C03094","Santa Anita",23.178333,-109.701667
"C03095","E.T.A. 184 Villa Insurgentes",25.263889,-111.776389
"C03096","Las Cuevas",23.538889,-109.676389
"C03097","El Pescadero",23.363889,-110.165278
"C03098","Los Dolores",26.526667,-112.653333
"C03099","San Juan Londo",26.224722,-111.475
"C03100","San Zacarías",27.1375,-112.905556
"C03101","Villa Morelos",24.93,-111.628333
"C03102","Emiliano Zapata",27.548611,-113.388889
"C03103","San José de Magdalena",27.061111,-112.238889
"C03104","Los Robles",24.036111,-110.125
"C03105","San Ignacio de Los Romero",25.5875,-111.640278
"C03106","San José del Pacifico",27.5375,-114.472222
"C03107","Santa Águeda",27.26,-112.350833
"C03108","Huatamote",25.597222,-111.336111
"C03109","La Poza de León",25.3625,-111.172222
"C03110","Alfredo V. Bonfil",24.148611,-110.567778
"C03112","El Cardón",26.783333,-113.15
"C03113","El Conejo",24.073611,-110.997222
"C03114","Ensenada de Muertos",23.996944,-109.826667
"C03115","Los Laureles",27.6,-113.55
"C03116","Los Cerritos",25.188889,-111.411111
"C03117","Bahía Asunción",27.1425,-114.3
"C03119","Benito Juárez",27.884722,-113.777778
"C03120","Colonia Plutarco Elías Calles",23.220833,-110.144444
"C03121","El Dátil",26.885,-112.616111
"C03122","Guillermo Prieto",27.838889,-113.320833
"C03123","Punta Eugenia",27.846389,-115.083333
"C03124","Ramaditas",25.122222,-111.954167
"C03125","San Agustín",24.158333,-110.923611
"C03126","San Antonio de La Sierra",26.520833,-112.504167
"C03127","SAN ESTEBAN, MULEGÉ",27.483333,-113.383333
"C03128","San Luis Gonzaga",24.9075,-111.290556
"C03129","San Nicolás",26.543333,-111.549167
"C03130","San Ramón",25.279167,-111.285278
"C03131","Santa Fe",24.304167,-111.2125
"C03132","Ciudad Constitución",25.009722,-111.646667
"C03133","San Antonio Norte",26.141667,-111.455556
"C03134","Los Cantilitos",24.593889,-110.991667
"C03135","La Candelaria",23.075,-110.025833
"C03136","Los Filos",23.966667,-110.466667
"C03137","La Soledad Sur",23.143333,-110.001111
"C03138","Ligui",25.734722,-111.269444
"C03139","C.E.F. La Paz",23.383333,-110.15
"C03140","San Juan de La Costa",24.375,-110.691667
"C03141","San Lucas Norte",25.613889,-111.746111
"C03142","LA PINTADA, LA PAZ",23.6,-109.766667
"C03143","Las Palmas",23.680556,-109.697222
"C03144","Mangle",23.345833,-109.645833
"C03145","SAN SIMON, LA PAZ",23.633333,-109.966667
"C03146","Santa Rita",24.590278,-111.463889
"C03147","Aguajito",26.2,-112.15
"C03148","El Mezquital",27.411111,-112.577778
"C03149","San Isidro",23.65,-110.291667
"C03150","Tiguaná",25.208333,-111.126389
"C03151","Pichilingue",24.269444,-110.320833
"C03154","Ley Federal de Aguas 5",25.094444,-111.508333
"C03155","San Raymundo",26.380556,-112.598611
"C03156","San Miguel",26.720833,-112.305556
"C03158","San Martin",26.629167,-112.332778
"C03162","Las Barrancas",25.001111,-112.197778
"C03163","Agua Caliente",23.441111,-109.794444
"C03165","Junta de Los Arroyos",23.665278,-110.075
"C03166","Pabellón",25.959167,-112.081944
"C03167","El Sargento",24.080278,-109.994444
"C03168","Loreto",26.016667,-111.347222
"C03169","Santa Rosalía",27.283333,-112.25
"C03170","PUERTO SAN CARLOS (CFE)",24.833333,-111.983333
"C03171","ISLA DE CARMEN, COMONDU",25.933333,-111.2
"C03172","Guajademi",26.348611,-112.170833
"C03173","San Pedrito",24.9,-111.25
"C03174","Guerrero Negro",27.968056,-114.045833
"C03175","La Muela",23.581944,-110.220833
"C03176","La Fortuna",24.651389,-111.215278
"C03177","Valle Perdido",23.695833,-110.119444
"C03178","Santa Inés",23.542222,-110.149167
"C03179","Ley Federal de Aguas 4",25.201389,-111.559722
"C03180","Ley Federal de Aguas 1",25.335556,-111.639167
"C03181","La Nueva California",23.433333,-109.783333
"C03182","El Crucero",23.438889,-110.069444
"C03183","San Vicente de La Sierra",23.172222,-109.986111
"C03184","Josefa Ortiz de Dominguez",25.000556,-111.833889
"C03185","Santa Martha",27.548611,-112.975
"C03186","Agua de San Antonio",23.690278,-109.944444
"C03187","El Ihuajil",24.991667,-111.4
"C03188","San Javier Sur",22.996667,-109.845278
"C03189","El Sauzal",23.053056,-109.915
"C03190","San Lázaro",23.591389,-109.679167
"C03191","San Francisco de La Sierra",27.598333,-113.031944
"C03194","Buenavista Sur",23.980556,-110.15
"C03195","Quemado",24.052222,-110.201111
"C03196","La Higuerilla",23.869444,-110.070833
"C03197","La Palmilla",23.792222,-109.875
"C03198","Potrerillos",24.684722,-110.844444
"C04001","Bolonchén",20.003611,-89.7475
"C04002","Calkiní",20.36,-90.054167
"C04003","Campeche",19.833333,-90.5
"C04004","Candelaria",18.184444,-91.046111
"C04005","Cayo Arcas",20.204167,-91.962222
"C04006","Cayo Arenas",22.115278,-91.398611
"C04007","El Carmen",18.653333,-91.760833
"C04008","Champotón",19.35,-90.716667
"C04009","Dzibalchén",19.459167,-89.738056
"C04010","Escárcega",18.604444,-90.741111
"C04011","Hecelchakan",20.183333,-90.133333
"C04012","Hool",19.5125,-90.410833
"C04013","Hopelchén",19.757778,-89.843056
"C04014","Isla Arenas",20.690278,-90.4525
"C04015","Isla Aguada",18.782222,-91.494444
"C04016","Isla Pérez",22.3875,-89.671111
"C04017","Iturbide",19.578333,-89.600556
"C04018","La Esperanza",18.166667,-90.083333
"C04019","Nanzal",18.263889,-91.302778
"C04020","Miguel Hidalgo",17.983333,-90.833333
"C04021","Monclova",18.056667,-90.820556
"C04022","CALKINI, CALKINI (AGRO)",20.366667,-90.05
"C04023","Nilchi",19.845,-90.27
"C04024","Palizada",18.253056,-92.091944
"C04025","Palmar de Vista Alegre",18.150833,-92.016389
"C04026","Pixoyal",18.934167,-90.598889
"C04027","Placeres",18.155556,-89.422778
"C04028","Pustunich",19.144722,-90.479444
"C04029","Sabancuy",18.972778,-91.175833
"C04030","San Isidro",18.631667,-91.050278
"C04031","Silvituc",18.638333,-90.298333
"C04032","Tenabo",20.033333,-90.233333
"C04033","Triangulo Oeste",20.983333,-92.303889
"C04034","Xcupil",19.716667,-89.85
"C04035","Xmaben",19.234722,-89.313889
"C04036","Xpugil",18.508333,-89.395
"C04037","Zoh Laguna",18.592222,-89.417222
"C04038","Campeche",19.842222,-90.531667
"C04039","Candelaria",18.182778,-91.045833
"C04040","El Carmen",18.65,-91.75
"C04041","Champotón",19.355556,-90.723333
"C04042","Escárcega",18.6,-90.733333
"C04043","Hecelchakan",20.197222,-90.122222
"C04044","Pixoyal",18.932778,-90.598611
"C04045","Edzná I",19.458333,-90.104444
"C04046","Altamira",18.581389,-90.257778
"C04047","Castamay",19.837778,-90.430556
"C04050","E.T.A. 006 Tenabo",20.05,-90.2
"C04051","E.T.A. 086 Calkiní",20.366667,-90.05
"C04052","Canasayab",19.294444,-90.575833
"C04053","Santa Cristina",19.815278,-90.381111
"C04054","Chicbul",18.778056,-90.9225
"C04055","Campo Experimental El Tormento",18.6,-90.716667
"C04056","Molino Chumpán",17.938889,-91.736111
"C04057","Mamantel",18.524722,-91.089167
"C04058","Noh Yaxché",19.614722,-90.216667
"C04059","Tinún",19.961389,-90.227778
"C04060","Xbonil",18.635556,-90.165556
"C04061","Conhuas",18.539444,-89.922222
"C04062","Yohaltún",19.016667,-90.316667
"C04063","Edzná 2",19.527222,-90.187778
"C04064","Becal",20.426389,-90.031111
"C04065","Nunkini",20.3875,-90.143056
"C04066","Xcupil",19.664444,-89.859167
"C04067","Calkiní",20.373889,-90.052222
"C04068","China",19.673056,-90.473611
"C04069","Campeche Sur",19.816667,-90.55
"C04070","Dzitbalché",20.321389,-90.058889
"C04071","Pocyaxun",19.729722,-90.350833
"C04072","Siho Chac",19.505556,-90.584167
"C04073","Tenabo",20.039722,-90.225278
"C04074","XBONIL, CHAMPOTON (DGE)",19.633333,-90.216667
"C04075","Cankí",19.988056,-90.117778
"C04076","Chunchintok",19.359444,-89.581111
"C04077","San Juan Bautista",19.873889,-89.926944
"C04078","Chac Cheito",19.050833,-90.406944
"C04079","Vista Alegre",18.043333,-91.6575
"C04080","Alvarado",18.017222,-89.27
"C04081","Cristobal Colon",18.221667,-89.453611
"C04082","Pablo T. Burgos",18.296667,-90.696944
"C04083","Entre Hermanos",18.456944,-91.141944
"C04084","Tixmucuy",19.601944,-90.281667
"C04085","Pomuch",20.136944,-90.174722
"C04086","El Zapote",18.216389,-91.801389
"C04087","Pocboc",20.236944,-90.103056
"C05001","Agua Nueva",27.929167,-100.575
"C05002","Allende",28.333333,-100.833333
"C05003","Arteaga",25.45,-100.85
"C05004","Bajío de Ahuichila",25.116111,-102.632222
"C05005","Candela",26.841389,-100.760278
"C05006","Colonia Torreón Jardín",25.533333,-103.4
"C05007","Concordia",25.783333,-103.116667
"C05008","Conchos",27.961111,-101.375
"C05009","Cuatro Ciénegas",26.972778,-102.067778
"C05010","Ejido El Socorro",27.670833,-102.316667
"C05011","Ejido Reata",26.128056,-101.076389
"C05012","Ejido San Blas",27.416944,-101.718056
"C05013","Ejido San Miguel",28.636667,-102.948333
"C05014","EJIDO CHARCOS FIGUEROA",27.733333,-102.183333
"C05015","Eutimias",28.8,-102.816667
"C05016","General Cepeda",25.383056,-101.475556
"C05017","Acuña",29.310556,-100.920556
"C05018","Las Nieves",25.729722,-102.012778
"C05019","Monclova",26.908333,-101.4225
"C05020","Múzquiz",27.869167,-101.519444
"C05021","Nueva Rosita",27.916667,-101.25
